scenario,task,task_id,run_id,target_case,model,model_type,features,n_features,input_strategy,segment,input_length_pct,rmse,r2,mae,n_runs,seed,source_file
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,SVR,ML,Raw+Delta+Meta,51,prefix,-,50.0,0.0736049965664109,0.8916902976509478,0.0627907132601894,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,SVR,ML,Raw+Delta+Meta,51,prefix_with_case6,-,90.0,0.073736352288051,0.8913033729952545,0.0671267235934609,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,SVR,ML,Raw+Delta,48,prefix,-,50.0,0.0737522814575522,0.8912564047370434,0.0571735992135637,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,SVR,ML,Raw+Delta+Meta,51,prefix_with_case6,-,100.0,0.0738270420525807,0.8910358324057761,0.0626290666663978,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,RandomForest,ML,Delta,24,prefix,-,80.0,0.0738938692604258,0.8908384774379567,0.0626069565488751,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,15,RandomForest,ML,Delta+Meta,27,prefix,-,100.0,0.0739968542714045,0.8905339911623378,0.0628361904761904,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,feature_gru,DL,Raw+Delta,48,prefix,-,70.0,0.0741833615008395,0.8899815082550049,0.071854643523693,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,RandomForest,ML,Delta,24,prefix,-,100.0,0.0742847632905567,0.8896805072217185,0.0641069565488751,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,15,feature_gru,DL,Raw+Meta,27,prefix,-,70.0,0.0745055748592607,0.8890236616134644,0.0602298565208911,7,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,SVR,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,50.0,0.0749621047333,0.8876595103401608,0.0635198557354029,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,XGBoost,ML,Delta,24,prefix,-,100.0,0.0749786660938227,0.8876098661398453,0.0664151186602456,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,SVR,ML,Raw+Delta,48,prefix,-,90.0,0.0753204922195893,0.8865827617862672,0.0682773319280848,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,SVR,ML,Delta,24,prefix,-,90.0,0.0754120300767105,0.8863069197330704,0.062525536722507,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,SVR,ML,Raw+Delta,48,prefix,-,70.0,0.0754517440419898,0.8861871406487477,0.0612340093683556,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,90.0,0.0759261634852392,0.8847513942155133,0.0618119047619046,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,15,RandomForest,ML,Delta+Meta,27,prefix,-,80.0,0.0759412601662291,0.8847055590427948,0.0618111904761903,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,SVR,ML,Delta,24,prefix,-,40.0,0.0760592628352193,0.8843469760551562,0.0613204702566644,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,feature_gru,DL,Raw+Delta+Meta,51,prefix_with_case6,-,50.0,0.076128332824403,0.8841368556022644,0.0733813494443893,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,Ridge,ML,Raw+Delta,48,prefix,-,90.0,0.0763222620168229,0.8835457787479135,0.068023644656581,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,feature_gru,DL,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,20.0,0.0766646845506703,0.8824985027313232,0.0599936209619045,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,Ridge,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,30.0,0.0768529122194865,0.8819207932622648,0.0656022540863319,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,80.0,0.0773372484641131,0.8804278049775607,0.0665142857142855,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,SVR,ML,Raw+Delta+Meta,51,prefix,-,90.0,0.0775374779124173,0.8798078484006887,0.0721136515431551,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,15,Ridge,ML,Raw+Meta,27,prefix,-,100.0,0.0776458105054002,0.8794717574202426,0.0611045173772684,7,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,SVR,ML,Delta,24,prefix,-,50.0,0.0776513539332595,0.8794545468723995,0.0645127079076726,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,15,feature_gru,DL,Raw+Meta,27,prefix,-,30.0,0.077688754535199,0.8793383836746216,0.0587697699666023,7,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,Ridge,ML,Raw+Delta+Meta,51,prefix_with_case6,-,80.0,0.0777903437107159,0.8790226270269544,0.0676612454795222,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,Ridge,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,50.0,0.0778629331155148,0.8787967436498548,0.0632042946814172,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,SVR,ML,Raw+Delta+Meta,51,prefix,-,100.0,0.0785684123764168,0.8765904627726708,0.0683213598662619,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,SVR,ML,Raw+Delta,48,prefix,-,100.0,0.0785832800867113,0.8765437521215261,0.0682371849340701,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,SVR,ML,Raw+Delta,48,prefix,-,80.0,0.0791789323171445,0.8746650906481989,0.0751305938066437,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,SVR,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,20.0,0.0799743873234257,0.8721341375927749,0.0699891914865968,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,100.0,0.0803405197091905,0.8709606869645049,0.0616999999999999,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,feature_gru,DL,Raw+Delta,48,prefix,-,60.0,0.0808499116473785,0.8693192005157471,0.0783237591385841,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,feature_gru,DL,Raw+Delta,48,prefix,-,100.0,0.0809592207599896,0.8689655661582947,0.0663442015647888,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S3,T1,S3_T1,2026-06-08_201520_H4_S3_T1_entry_steady_exit,15,RandomForest,ML,Raw+Delta+Meta,51,segment,Entry+Steady+Exit,100.0,0.0809697857865355,0.8689313731923478,0.0618095238095236,7,0,experiments/executions/H4/S3/T1/2026-06-08_201520_H4_S3_T1_entry_steady_exit/metrics/H4_S3_T1_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,100.0,0.0809697857865355,0.8689313731923478,0.0618095238095236,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,80.0,0.0810317407925623,0.8687307189809149,0.0655523809523809,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,RandomForest,ML,Raw+Delta,48,prefix,-,100.0,0.0812659445893541,0.8679708144634847,0.064642857142857,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,SVR,ML,Raw+Delta+Meta,51,prefix_with_case6,-,80.0,0.081274611008269,0.8679426530670229,0.0725757908776648,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,90.0,0.0812872595886253,0.8679015463076296,0.063842857142857,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,15,feature_gru,DL,Raw+Meta,27,prefix,-,10.0,0.0816267405571918,0.8667958974838257,0.061410654336214,7,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,SVR,ML,Delta,24,prefix,-,70.0,0.0819517481781026,0.8657330222591145,0.0766520502716754,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,RandomForest,ML,Raw+Delta,48,prefix,-,90.0,0.0820540307861468,0.8653976603653845,0.0648738095238092,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,15,feature_gru,DL,Delta+Meta,27,prefix,-,20.0,0.0824972579736987,0.8639395833015442,0.0553365163505077,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,SVR,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,10.0,0.0826748217344197,0.8633532512068193,0.0718872437285464,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,15,RandomForest,ML,Delta+Meta,27,prefix,-,90.0,0.0828047179038901,0.8629235234394133,0.0690742857142854,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,SVR,ML,Raw+Delta+Meta,51,prefix_with_case6,-,30.0,0.0829364778898667,0.8624869404838673,0.0679291358754076,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,SVR,ML,Raw+Delta+Meta,51,prefix_with_case6,-,60.0,0.083220063603537,0.8615449325488941,0.0628418780067076,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,Ridge,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,40.0,0.0834999526668988,0.8606120511328669,0.0673119611876892,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,RandomForest,ML,Delta,24,prefix,-,90.0,0.0836047022344165,0.8602621111588873,0.0702426708345893,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,SVR,ML,Raw+Delta+Meta,51,prefix,-,30.0,0.0837030581841965,0.8599331311628058,0.0692515543150887,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,feature_gru,DL,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,60.0,0.0841066640067613,0.8585790991783142,0.0723674818873405,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T3,S3_T3,2026-06-08_201721_H4_S3_T3_steady,15,Ridge,ML,Raw+Delta+Meta,51,segment,Steady,100.0,0.084296886836994,0.857938681603411,0.0695838963471545,7,0,experiments/executions/H4/S3/T3/2026-06-08_201721_H4_S3_T3_steady/metrics/H4_S3_T3_locv_per_case.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,15,SVR,ML,Delta+Meta,27,prefix,-,60.0,0.0843980538082358,0.8575974937395854,0.0659298196067405,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,15,Ridge,ML,Raw+Meta,27,prefix,-,70.0,0.0846246602064105,0.8568317737097219,0.071141823350285,7,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,SVR,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,70.0,0.0849413379201177,0.8557582564278572,0.0734673247098871,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,RandomForest,ML,Raw+Delta,48,prefix,-,80.0,0.0849902874936539,0.8555919626909656,0.0681190476190475,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,feature_gru,DL,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,50.0,0.0850620763965741,0.8553478717803955,0.0731861069798469,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,15,XGBoost,ML,Delta+Meta,27,prefix,-,90.0,0.0852671377794514,0.854649630979234,0.0715457212392772,7,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,feature_gru,DL,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,70.0,0.0853521040412605,0.8543598055839539,0.0731586068868637,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,SVR,ML,Raw+Delta+Meta,51,prefix,-,80.0,0.08539166186831,0.8542247817564431,0.076883870104406,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,Ridge,ML,Raw+Delta,48,prefix,-,20.0,0.0854744132476261,0.8539421090651682,0.0692785073401307,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,Ridge,ML,Raw+Delta+Meta,51,prefix,-,10.0,0.0861193294492847,0.8517297403774267,0.0771297694631218,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,XGBoost,ML,Delta,24,prefix,-,90.0,0.0861968284927832,0.8514627625995512,0.0759418208364929,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,feature_gru,DL,Raw+Delta+Meta,51,prefix,-,10.0,0.0862732527320746,0.8511992692947388,0.0782664343714714,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,70.0,0.086533129092594,0.850301452836711,0.0775297619047618,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,SVR,ML,Raw+Delta+Meta,51,prefix,-,60.0,0.086548897763838,0.8502468896358102,0.066748984866775,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,15,feature_gru,DL,Raw+Delta+Meta,51,prefix,-,20.0,0.0866185990009785,0.8500056266784668,0.0783324092626571,7,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,XGBoost,ML,Raw+Delta,48,prefix,-,50.0,0.0868009268585265,0.8493734621495453,0.0710249269860131,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,SVR,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,80.0,0.0877166517268158,0.8461785644561355,0.0773722070378324,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,SVR,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,90.0,0.0877464738542184,0.8460739534807821,0.0831826992713745,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T3,S3_T3,2026-06-08_201721_H4_S3_T3_steady,15,XGBoost,ML,Raw+Delta+Meta,51,segment,Steady,100.0,0.0878295320950965,0.8457824117934981,0.0772757412493228,7,0,experiments/executions/H4/S3/T3/2026-06-08_201721_H4_S3_T3_steady/metrics/H4_S3_T3_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,15,SVR,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,60.0,0.0880001182749806,0.8451827743761248,0.0708459039188495,7,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,15,feature_gru,DL,Raw+Delta,48,prefix,-,50.0,0.0881023479451013,0.844822883605957,0.0851537659764289,7,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,Ridge,ML,Raw+Delta+Meta,51,prefix_with_case6,-,10.0,0.088445134649957,0.8436129945658087,0.0762215329744294,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,15,feature_gru,DL,Raw+Delta+Meta,51,prefix_with_case6,-,100.0,0.0892482072098503,0.8407601714134216,0.0767031833529472,7,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,15,feature_gru,DL,Raw+Meta,27,prefix,-,50.0,0.0893470416238225,0.8404072523117065,0.0796027705073356,7,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,15,Ridge,ML,Delta,24,prefix,-,90.0,0.0895565789514906,0.8396578291141437,0.0744464051878875,7,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S3,T1,S3_T1,2026-06-08_201520_H4_S3_T1_entry_steady_exit,15,SVR,ML,Raw+Delta+Meta,51,segment,Entry+Steady+Exit,100.0,0.0897757947491523,0.8388719001145432,0.0773304378371746,7,0,experiments/executions/H4/S3/T1/2026-06-08_201520_H4_S3_T1_entry_steady_exit/metrics/H4_S3_T1_locv_per_case.csv
